Xbee	어레이아이디	x	y	dc path	Serial	Coordi	Index
503	5	7	2	1	0013A20041085D79	2	0
504	5	8	2	1	0013A20041085D79	2	0
505	5	9	2	1	0013A20041085D7E	2	0
506	5	10	2	1	0013A20041085D7E	2	0
507	5	11	2	1	0013A20041085D7F	2	0
508	5	12	2	1	0013A20041085D7F	2	0
509	5	13	2	1	0013A20041085D6D	2	0
510	5	14	2	1	0013A20041085D6D	2	0
511	5	15	2	1	0013A20041085D71	2	0
512	5	16	2	1	0013A20041085D71	2	0
513	9	1	1	1	0013A20041085B56	2	0
514	9	2	1	1	0013A20041085B56	2	0
515	9	3	1	1	0013A20041085B93	2	0
516	9	4	1	1	0013A20041085B93	2	0
517	9	5	1	1	0013A20041085B5C	2	0
518	9	6	1	1	0013A20041085B5C	2	0
519	9	7	1	1	0013A20041085B5D	2	0
520	9	X	X	1	0013A20041085B5D	2	1
521	9	1	2	1	0013A20041085B58	2	0
522	9	2	2	1	0013A20041085B58	2	0
523	9	3	2	1	0013A20041085B9A	2	0
524	9	4	2	1	0013A20041085B9A	2	0
525	9	5	2	1	0013A20041085B53	2	0
526	9	6	2	1	0013A20041085B53	2	0
527	9	7	2	1	0013A20041085B50	2	0
528	9	X	X	1	0013A20041085B50	2	1
529	10	1	1	1	0013A20041085B57	2	0
530	10	2	1	1	0013A20041085B57	2	0
531	10	3	1	1	0013A20041085B63	2	0
532	10	4	1	1	0013A20041085B63	2	0
533	10	5	1	1	0013A20041085B49	2	0
534	10	6	1	1	0013A20041085B49	2	0
535	10	7	1	1	0013A20041085B8D	2	0
536	10	8	1	1	0013A20041085B8D	2	0
537	10	9	1	1	0013A20041085B4E	2	0
538	10	10	1	1	0013A20041085B4E	2	0
539	10	11	1	1	0013A20041085B5B	2	0
540	10	12	1	1	0013A20041085B5B	2	0
541	10	13	1	1	0013A20041085B44	2	0
542	10	14	1	1	0013A20041085B44	2	0
543	10	15	1	1	0013A20041085B5F	2	0
544	10	16	1	1	0013A20041085B5F	2	0
545	10	1	2	1	0013A20041085B4C	2	0
546	10	2	2	1	0013A20041085B4C	2	0
547	10	3	2	1	0013A20041085B4D	2	0
548	10	4	2	1	0013A20041085B4D	2	0
549	10	5	2	1	0013A20041085B54	2	0
550	10	6	2	1	0013A20041085B54	2	0
551	10	7	2	1	0013A20041085B60	2	0
552	10	8	2	1	0013A20041085B60	2	0
